t,Zx1,Zy1,Zz1,Rxm1,Rym1,Rxp1,Ryp1,a1,Zx2,Zy2,Zz2,Rxm2,Rym2,Rxp2,Ryp2,a2
11.3885432184918,-3.63619503889408e-9,-1.0588962161816675e-8,6.8192286737710335,-0.41489095430863027,-0.4148910122379132,0.41489095149613814,0.41489101368565867,0.07905999999999996,-3.0670340201669806e-10,-8.13326358877323e-10,6.492587951910436,-0.7694672049137079,-0.7694672060113317,0.7694672041642482,0.7694672042718997,0.07905999999999982
11.414135450443466,-6.013450493029158e-9,-1.924005088091932e-8,6.844328912490897,-0.41834058536023666,-0.4183405249371421,0.418340599532512,0.4183405920065324,0.07906000000000002,-4.669976016046261e-10,-1.3209134115810189e-9,6.500144898646098,-0.7678019750314505,-0.7678019765897742,0.7678019742730655,0.7678019744752246,0.07905999999999982
11.439727682395132,-8.611703760936476e-9,-2.7738847465200297e-8,6.868968845450101,-0.4217597314730875,-0.42175956016088456,0.4217597481539523,0.4217596343237373,0.07905999999999992,-5.012462045558061e-10,-1.4638531042101394e-9,6.507808961672075,-0.7660829559138151,-0.7660829583271781,0.7660829551510038,0.7660829559420733,0.07906000000000003
11.465319914346798,-9.094288949972222e-9,-2.9005846185844904e-8,6.893330939518579,-0.4251627282959233,-0.42516252287939355,0.425162722655641,0.42516252146430394,0.07905999999999996,-3.9753690448689673e-10,-1.1349071736145412e-9,6.515575907754255,-0.7643167787294821,-0.7643167820830987,0.7643167783345945,0.7643167806134105,0.07906000000000009
11.490912146298465,-6.975718627999381e-9,-2.1898250513733247e-8,6.917282986945677,-0.428699672670927,-0.4286996121468827,0.42869963304896774,0.4286994896476978,0.07906000000000007,-2.953330691376594e-10,-6.772333932209354e-10,6.5234482153375986,-0.7625133775478514,-0.7625133808768622,0.7625133774564384,0.7625133805363541,0.07905999999999999
11.516504378250131,-3.5103371922301945e-9,-1.0421266445255673e-8,6.940743334220115,-0.43228537538132084,-0.4322855647582666,0.4322853060015707,0.4322853371149641,0.07906000000000003,-2.0079839109382718e-10,-2.7597959199600817e-10,6.531423141980131,-0.7606665806990328,-0.7606665830081196,0.7606665806911465,0.760666583220469,0.07905999999999992
11.542096610201797,-1.1976831752641183e-9,-2.9502138787293218e-9,6.963890928967564,-0.43580021701214167,-0.4358005138557215,0.43580015398336586,0.4358003039075313,0.07906000000000006,-3.825590785323263e-11,1.7592475216382834e-10,6.539497789950645,-0.7587858490340315,-0.7587858504517244,0.7587858492537805,0.7587858515040761,0.0790599999999998
11.567688842153464,-1.7213676119092515e-9,-4.977121479278822e-9,6.986747753710143,-0.4393620253187447,-0.4393621545216689,0.43936202711658856,0.43936214904286675,0.07906000000000014,-9.40823452494565e-11,-1.3530672901142428e-10,6.547698526815214,-0.7569182795626196,-0.7569182804107997,0.7569182798863755,0.7569182818277438,0.07905999999999995
11.59328107410513,-5.42960629567175e-9,-1.7401867488650366e-8,7.0091088413543154,-0.44288199361125874,-0.4428818215533051,0.44288206043109585,0.4428820387103882,0.0790599999999999,-2.071991709705427e-10,-6.022893660027182e-10,6.556002681323731,-0.755022188452899,-0.7550221896224099,0.7550221885982237,0.7550221903042179,0.07905999999999985
11.618873306056797,-9.806501362159848e-9,-3.224594778197241e-8,7.031076632145992,-0.44621125199278516,-0.4462108015327217,0.44621133190851325,0.44621107864126297,0.07906000000000002,1.4505904578264446e-10,3.471617859916461e-10,6.564392926763262,-0.753049972249526,-0.7530499743547048,0.7530499724537006,0.7530499747651278,0.07906000000000006
11.644465538008463,-1.003800286421895e-8,-3.3759722724866864e-8,7.052769022377205,-0.4494922475892567,-0.4494918878196101,0.4494922774051671,0.44949199509628096,0.07906000000000013,9.077228645393571e-10,2.6323220263572413e-9,6.572877225572254,-0.7510435308810826,-0.7510435341066394,0.7510435312733292,0.7510435347537129,0.07905999999999998
11.67005776996013,-5.645545872845186e-9,-1.9572700110484257e-8,7.074119090236556,-0.4528094809128445,-0.45280964782816124,0.4528094235343412,0.45280945444864634,0.07906000000000005,1.1144830841290548e-9,3.5317545759283884e-9,6.581454617815014,-0.7490160735786875,-0.7490160757908398,0.749016073742635,0.7490160760877472,0.07905999999999995
11.695650001911796,-3.652606727354861e-7,7.106171812513438e-7,7.095073588979042,-0.4561543265493307,-0.45615384949043136,0.4561533289433466,0.45615437971226347,0.07906000000000002,1.6993966650251127e-7,-7.42780765226298e-8,6.590133582856815,-0.7469706294334852,-0.7469708715711151,0.7469709795192548,0.7469707428424981,0.07905999999999991
