t,Zx1,Zy1,Zz1,R1,a1,Zx2,Zy2,Zz2,R2,a2
3.3525823856683954,3.7266700971960037e-16,7.638886388984525e-16,2.5775239134365577,0.6365693367493049,0.07905999999999991,1.5561265999754124e-16,1.8722799586928348e-16,1.9387658114164168,0.9171583660196686,0.07906000000000012
3.3781746176200627,5.411166706982799e-16,7.798561697937602e-16,2.5942640516697053,0.6404533792752742,0.0790599999999999,1.1483247107803007e-17,8.555113066238836e-17,1.9482473065039803,0.9144399395205864,0.07906
3.40376684957173,8.685786128932296e-16,6.020624363272795e-16,2.6107744804939403,0.6443097790478242,0.07905999999999995,4.844134862061392e-17,-7.404518625616169e-17,1.95780763091496,0.911717829367408,0.07906000000000003
3.429359081523397,7.628186945567917e-16,6.211862054869041e-16,2.6270824428658446,0.6481458303794515,0.07905999999999994,2.4758859465040734e-17,-9.423303212963957e-17,1.9674539988979287,0.9089905873897407,0.07906000000000012
3.4549513134750645,5.489139860645079e-16,8.777569412295987e-16,2.6432277836592792,0.6519663011073765,0.07905999999999998,-2.516538224209399e-16,1.344176558643272e-16,1.9771891691671983,0.9062559746112084,0.07906000000000005
3.4805435454267317,7.95170237706647e-16,7.35418783483445e-16,2.6592400168068013,0.6557681686566095,0.07906000000000019,-6.605595982797735e-18,-2.2674932790482072e-17,1.986997951639255,0.9035123178958815,0.07906000000000003
3.506135777378399,7.788305992694927e-16,8.87787128433182e-16,2.6751500906550203,0.6595465132213469,0.07905999999999999,-6.754761408576612e-16,-2.221166944575841e-16,1.996853489530406,0.9007609175450648,0.0790599999999999
3.5317280093300663,7.821489721706317e-16,8.890707238580165e-16,2.690953456487143,0.6632968117010349,0.07906000000000006,-1.25574540728585e-16,8.606450230422532e-17,2.0067356131958154,0.8980048188209407,0.07905999999999999
3.5573202412817335,1.184951901701189e-15,7.570271765945784e-16,2.7066440746212197,0.6670210112948153,0.07905999999999988,-1.5160558308813463e-16,1.2274387423677726e-16,2.016652697983513,0.8952461690611457,0.07906000000000007
3.582912473233401,8.022416131986821e-16,8.800326072604027e-16,2.7222160186167295,0.6707204349215894,0.07905999999999987,-1.9286230842846917e-16,-4.4381109003390144e-17,2.0266340933400113,0.8924837407089834,0.07906000000000003
3.608504705185068,9.287551213636116e-16,8.921368917708806e-16,2.7376505686191464,0.6743875289699159,0.07906000000000014,6.095197325147034e-16,-1.666388699432322e-16,2.0366947740498,0.8897194279616627,0.07906000000000006
3.6340969371367353,6.056536022908163e-16,8.835690618017226e-16,2.7529536398126924,0.678016219979419,0.07905999999999992,-9.233727637725453e-17,-2.2081474730825162e-16,2.0468403537082325,0.8869542474807324,0.07905999999999996
3.6596891690884026,6.420024853848676e-16,7.908562938376324e-16,2.7681100836702064,0.6816095011389944,0.07905999999999994,6.011285107305906e-17,-4.106690650697096e-17,2.0570674325221914,0.8841879418679242,0.07906000000000023
3.68528140104007,5.949822496107213e-16,8.791487757831191e-16,2.783107084513138,0.6851702977869267,0.07906000000000021,6.69069996458432e-16,-1.7868265829600462e-16,2.0673550462740016,0.8814195956124941,0.07905999999999998
3.710873632991737,6.552198865271632e-16,9.598050755834216e-16,2.7979372097632753,0.6887021321044909,0.07905999999999996,9.213994684857978e-17,2.1025892612778445e-16,2.077687930401958,0.8786491247382615,0.07905999999999991
3.7364658649434044,8.2135070427232265e-16,9.392043787255725e-16,2.812604964288881,0.6922102062911084,0.07905999999999999,7.049887369299091e-17,-1.936645241544698e-16,2.0880620013221414,0.8758745620044097,0.07905999999999995
3.7620580968950716,6.303875795760165e-16,9.956178044754097e-16,2.8271375160230323,0.6957015238591105,0.07906000000000002,-3.056067063662236e-16,8.367632663392694e-17,2.0984739720193706,0.8730935210153163,0.07906000000000017
3.787650328846739,2.2231770486003566e-16,9.587686836086139e-16,2.8415700851569268,0.6991778583559017,0.07905999999999996,-2.5581487994404843e-16,-1.999958735396323e-16,2.1089327289874373,0.870307829711849,0.07906000000000003
3.813242560798406,8.204922878718869e-16,9.096754296265338e-16,2.8559307852738667,0.7026361823704329,0.07906,2.772551913069173e-16,-1.8526307375144974e-16,2.119460208890889,0.867518274867277,0.07905999999999998
3.8388347927500734,7.940365598804417e-16,1.0213973844553299e-15,2.8702305318961807,0.7060767660055912,0.07906000000000009,3.185248285621179e-16,-1.2698624611122419e-16,2.13007954803586,0.8647237898134882,0.07906000000000009
3.8644270247017407,1.024690459989824e-15,7.270682251723814e-16,2.8844578517866153,0.7094952100275469,0.07906000000000014,-6.388140804362028e-17,-1.7082938233470464e-16,2.140785859722261,0.8619249672970402,0.0790600000000002
3.890019256653408,7.181836312042199e-16,7.815057979844758e-16,2.898587781065861,0.7128893006258556,0.07905999999999994,-1.1109977537049766e-16,-1.4432858986582807e-16,2.151562853130638,0.8591222819096742,0.07905999999999999
3.9156114886050752,1.006335317431216e-15,6.992683284826572e-16,2.9126058191245283,0.7162572824872865,0.07906000000000005,3.0721475550443913e-16,-4.950394229137173e-17,2.1623867209997125,0.8563142406395483,0.07905999999999992
3.9412037205567425,9.989890606186788e-16,8.652418187266697e-16,2.9265132043302495,0.7195933104087334,0.07906000000000002,3.19993778570975e-16,-1.7530536584840522e-16,2.173229707654142,0.8535043713228344,0.07906000000000014
