ref age (deg),T,DT,RPM_1,CT_1,CQ_1,CP_1
909.9999999999992,12.534435261707976,0.13774104683195593,12.1,-0.7715266867624506,0.08007652698112608,0.5607314501812901
919.999999999999,12.672176308539932,0.13774104683195593,12.1,-0.7711674488503857,0.079959213479317,0.559909968874905
929.999999999999,12.809917355371887,0.13774104683195593,12.1,-0.7710183646173812,0.07994176532555766,0.5597877891434742
939.9999999999989,12.947658402203842,0.13774104683195593,12.1,-0.7705683930084676,0.0798313349608698,0.5590145066239904
949.9999999999987,13.085399449035798,0.13774104683195593,12.1,-0.770139053673312,0.07972408500253171,0.558263494724024
959.9999999999989,13.223140495867753,0.13774104683195593,12.1,-0.7699397036595634,0.07970899189246397,0.5581578060557578
969.9999999999987,13.360881542699708,0.13774104683195593,12.1,-0.7696348098328184,0.07959810208824505,0.557381306336375
979.9999999999987,13.498622589531664,0.13774104683195593,12.1,-0.7692513166947444,0.07950686453428883,0.5567424204122524
989.9999999999986,13.636363636363619,0.13774104683195593,12.1,-0.7691776480962731,0.07954651560507553,0.5570200748418546
999.9999999999987,13.774104683195574,0.13774104683195593,12.1,-0.7688948346789469,0.07943100158672782,0.5562111943188562
1009.9999999999985,13.91184573002753,0.13774104683195593,12.1,-0.7685773192195844,0.07936217787854312,0.555729260109767
1019.9999999999986,14.049586776859485,0.13774104683195593,12.1,-0.7685310141615842,0.07940887287908613,0.5560562392678025
1029.9999999999986,14.18732782369144,0.13774104683195593,12.1,-0.768247565711443,0.07929048694370741,0.5552272483046752
1039.9999999999984,14.325068870523396,0.13774104683195593,12.1,-0.7679301011548618,0.07923436631613259,0.5548342667147951
1049.9999999999984,14.46280991735535,0.13774104683195593,12.1,-0.7676907389176754,0.07916642640337436,0.5543585212342863
1059.9999999999984,14.600550964187306,0.13774104683195593,12.1,-0.76734640147499,0.07907817130370032,0.5537405197812789
1069.9999999999984,14.738292011019261,0.13774104683195593,12.1,-0.7671913908005737,0.07909711868663148,0.5538731977820448
1079.9999999999984,14.876033057851217,0.13774104683195593,12.1,-0.766871331814609,0.07897098446434955,0.5529899498685295
1089.9999999999984,15.013774104683172,0.13774104683195593,12.1,-0.7664212657205685,0.07890744716422243,0.5525450334394081
1099.9999999999984,15.151515151515127,0.13774104683195593,12.1,-0.7664711914882195,0.07887832741774396,0.552341124025659
1109.999999999998,15.289256198347083,0.13774104683195593,12.1,-0.7660989816209353,0.07880820904317257,0.5518501239868207
